2.27048E-06,1.0948E-06,2.0699E-06,2.13336E-06
2.4421E-06,2.14543E-06,1.84537E-06,2.5034E-06
3.60248E-06,2.41143E-06,3.0623E-06,3.65759E-06
1.17425E-05,1.23224E-05,1.39127E-05,1.33062E-05
1.39091E-05,1.2944E-05,1.56863E-05,1.52794E-05
3.95352E-06,4.11939E-06,3.30669E-06,3.83739E-06
1.6909E-06,2.58347E-06,3.40602E-06,2.31916E-06
7.56443E-07,1.18071E-06,7.72097E-07,1.21846E-06
2.17951E-06,2.74513E-06,2.55595E-06,1.73152E-06
1.91468E-06,2.21103E-06,3.70861E-06,2.46415E-06
1.76399E-06,2.71628E-06,2.05187E-06,1.39227E-06
1.6819E-06,2.23199E-06,2.06086E-06,1.50609E-06
1.59855E-06,8.4E-07,2.91203E-06,1.54554E-06
2.20387E-06,1.70539E-06,2.30361E-06,9.60062E-07
1.99386E-06,2.1201E-06,3.11694E-06,1.35237E-06
3.15291E-06,3.07104E-06,4.5177E-06,2.09409E-06
5.13442E-06,5.26311E-06,7.75031E-06,3.84972E-06
1.12454E-05,1.20398E-05,1.94271E-05,8.29138E-06
1.25094E-05,1.3718E-05,2.22933E-05,9.67243E-06
5.24118E-06,6.25415E-06,8.40428E-06,3.84456E-06
3.29672E-06,2.7034E-06,4.97557E-06,2.61771E-06
1.2366E-06,1.36738E-06,2.57243E-06,1.37519E-06
2.15623E-06,2.29029E-06,2.91035E-06,1.04616E-06
1.90503E-06,2.04854E-06,3.40044E-06,8.25733E-07
2.54209E-06,2.2298E-06,3.40211E-06,1.73388E-06
1.40757E-06,2.35989E-06,2.53728E-06,1.14143E-06
1.30298E-06,8.25194E-07,1.75137E-06,9.38583E-07
1.0828E-06,1.58591E-06,2.21624E-06,1.33966E-06
1.86651E-06,1.82134E-06,1.1507E-06,1.11384E-06
2.37583E-07,7.78936E-07,1.00526E-06,1.00341E-06
1.44603E-06,1.99757E-06,2.02967E-06,1.4678E-06
9.75294E-07,1.7338E-06,1.25663E-06,1.14271E-06
1.25802E-06,6.80569E-07,1.93726E-06,1.35808E-06
7.2527E-07,1.10032E-06,1.17245E-06,3.28444E-07
6.08951E-07,1.92448E-07,1.94783E-06,1.10938E-06
7.51279E-07,7.88748E-07,1.06542E-06,9.14295E-07
5.24031E-07,1.2425E-06,2.1547E-06,5.87962E-07
5.04262E-07,9.68718E-07,9.55902E-07,5.18014E-07
1.88516E-07,4.36071E-07,1.9009E-06,6.55802E-07
7.50891E-07,3.07826E-07,9.97808E-07,4.48312E-07
1.10668E-06,1.2667E-06,1.26367E-06,5.38124E-07
1.01412E-06,1.18421E-06,1.80384E-06,8.25408E-07
1.15924E-06,7.20174E-07,1.06424E-06,9.59593E-07
2.16158E-06,2.25308E-06,3.16088E-06,1.47084E-06
4.98034E-07,1.70522E-06,2.10531E-06,9.30667E-07
1.00412E-06,1.1705E-06,1.53888E-06,8.74878E-07
1.15763E-06,1.24354E-06,1.52606E-06,1.36781E-06
1.23157E-06,1.58583E-06,1.73975E-06,9.85828E-07
1.69695E-06,1.63643E-06,1.72133E-06,1.11245E-06
1.67425E-06,1.4187E-06,9.80496E-07,5.71056E-07
1.83288E-06,2.30163E-06,2.57957E-06,5.84686E-07
1.78286E-06,1.84015E-06,5.4507E-07,8.61216E-07
9.60043E-07,5.27412E-07,1.45488E-06,3.45472E-07
1.45354E-06,2.11486E-06,2.01286E-06,1.40213E-06
2.06795E-06,1.36009E-06,5.77256E-07,5.52584E-07
3.1084E-06,3.46325E-06,1.70354E-06,1.62764E-06
5.81393E-06,6.29877E-06,5.78158E-06,4.28782E-06
3.33853E-05,3.06044E-05,2.69224E-05,2.03536E-05
3.43359E-06,3.96059E-06,4.73414E-06,3.20519E-06
2.65665E-06,2.35967E-06,2.02234E-06,1.14674E-06
1.99101E-06,1.99871E-06,1.76008E-06,1.23991E-06
1.30155E-06,9.29109E-07,1.00053E-06,1.49462E-07
8.37428E-06,9.08628E-06,1.67098E-05,8.47741E-06
2.51324E-06,2.49419E-06,4.4165E-06,2.47079E-06
2.03148E-06,2.19455E-06,1.87888E-06,4.84356E-07
5.81737E-07,1.27679E-06,1.65988E-06,1.31876E-06
4.68067E-07,9.86893E-07,2.11466E-06,9.36379E-07
1.28497E-06,1.276E-06,1.55281E-06,5.78721E-07
1.10214E-06,6.34148E-07,1.34172E-06,1.15982E-06
1.48041E-06,1.27839E-06,2.33863E-06,9.74642E-07
4.17423E-07,9.47706E-07,1.14075E-06,7.26203E-07
2.62789E-07,5.67607E-07,9.22819E-07,1.00487E-06
5.22311E-07,7.496E-07,1.20521E-06,7.83649E-07
2.55996E-07,7.39126E-07,2.92955E-07,4.48999E-07
2.26664E-06,1.56888E-06,2.38276E-06,1.64547E-06
3.04417E-07,2.4899E-07,1.50996E-06,4.9946E-07
1.95578E-06,2.00099E-06,2.67096E-06,1.80796E-06
1.31576E-06,6.33143E-07,1.38006E-06,3.98192E-07
4.74234E-07,2.81832E-07,1.3422E-06,1.7497E-07
8.6214E-07,1.31443E-06,1.11798E-06,3.30265E-07
9.52512E-07,2.83652E-07,1.71991E-06,8.52291E-07
9.19591E-07,8.62181E-07,1.87281E-06,4.4304E-07
4.37955E-07,1.26786E-06,9.61233E-07,6.09371E-07
1.01851E-06,1.67219E-06,2.13402E-06,1.31139E-06
6.87913E-07,1.26829E-06,1.96136E-06,3.47588E-07
2.99485E-07,5.44883E-07,4.99047E-07,5.33074E-07
9.78289E-07,1.17861E-06,2.04501E-06,1.47896E-06
1.23204E-06,3.40534E-07,1.0869E-06,1.00419E-07
8.20356E-07,6.94605E-07,1.18396E-06,9.30051E-07
3.26531E-06,3.18472E-06,4.94194E-06,1.99062E-06
2.69914E-06,2.92581E-06,4.43278E-06,2.8177E-06
1.74066E-06,1.27031E-06,2.29014E-06,1.00335E-06
8.7171E-07,4.56355E-07,1.15804E-06,5.68583E-07
7.4673E-07,2.67722E-07,2.45876E-07,4.33203E-07
1.39006E-06,1.67722E-06,1.72344E-06,3.37111E-07
5.44537E-07,1.45637E-06,2.51624E-06,5.91964E-07
5.79716E-06,6.72248E-06,1.01429E-05,3.74433E-06
9.84847E-07,1.04472E-06,1.368E-06,1.47331E-06
9.24303E-07,1.30002E-06,1.67874E-06,6.29914E-07
1.15073E-06,8.65704E-07,1.39028E-06,5.02765E-07
1.35457E-06,1.72065E-06,2.3639E-06,1.29841E-06
6.34819E-07,3.16519E-07,1.16498E-06,6.80019E-07
8.8329E-07,9.13536E-07,2.10155E-06,1.00838E-06
9.9386E-07,9.20119E-07,1.53252E-06,2.22583E-07
1.69746E-06,1.86103E-06,2.80154E-06,1.99401E-06
9.65643E-07,1.85662E-06,3.64526E-06,1.41299E-06
6.78988E-07,6.6301E-07,1.81909E-06,7.79043E-07
8.14729E-07,8.06696E-07,1.05823E-06,2.90839E-07
4.93665E-07,6.2712E-07,9.48665E-07,5.90346E-07
1.03186E-06,6.71218E-07,1.84933E-06,8.90736E-07
1.22474E-06,1.91864E-06,2.22537E-06,1.12534E-06
1.63945E-06,2.46572E-06,2.40414E-06,1.78078E-06
5.52517E-07,5.28331E-07,1.05559E-06,4.27442E-07
7.5449E-07,1.13575E-06,1.23009E-06,1.08784E-06
7.36257E-07,4.84916E-07,6.27871E-07,1.37326E-06
1.47043E-07,6.7678E-07,7.06239E-07,2.93871E-07
6.49463E-07,1.47463E-06,8.92676E-07,1.16403E-06
8.67362E-07,8.91192E-07,1.44695E-06,9.98389E-07
2.85648E-07,2.68176E-07,6.34718E-07,4.43673E-07
1.84659E-06,1.37356E-06,2.86294E-06,2.3613E-06
5.20185E-06,5.27614E-06,4.926E-06,5.55608E-06
1.12406E-05,1.03398E-05,1.06592E-05,1.12159E-05
3.03275E-06,3.54148E-06,4.63474E-06,3.27832E-06
3.79237E-06,3.073E-06,4.14117E-06,2.81814E-06
2.64737E-06,2.63015E-06,2.65625E-06,2.25314E-06
2.00989E-06,1.52657E-06,2.003E-06,2.13381E-06
2.47178E-06,1.23626E-06,3.16631E-06,2.27934E-06
2.55014E-06,2.50998E-06,2.71269E-06,2.16191E-06
1.70667E-06,6.81011E-07,2.21649E-06,7.45165E-07
1.73374E-07,1.34118E-06,2.10467E-06,5.24703E-07
1.86826E-06,2.79933E-06,4.42142E-06,1.69566E-06
1.45155E-06,1.39587E-06,1.88911E-06,8.32164E-07
2.67484E-06,3.1503E-06,4.03785E-06,1.92207E-06
2.99663E-06,3.10939E-06,6.0392E-06,3.1233E-06
5.7955E-06,6.16679E-06,9.34222E-06,4.45211E-06
1.64566E-05,1.6963E-05,2.45435E-05,1.21045E-05
9.94487E-06,1.0426E-05,1.53898E-05,7.68296E-06
3.28558E-06,2.2234E-06,4.09676E-06,2.69221E-06
2.9402E-06,2.40525E-06,4.50219E-06,3.22566E-06
1.60044E-06,1.74733E-06,2.28597E-06,6.64551E-07
1.77023E-06,2.15222E-06,2.47305E-06,1.41932E-06
2.257E-06,3.08472E-06,5.61135E-06,2.43943E-06
8.03097E-07,9.36038E-07,1.26573E-06,5.34636E-07
1.41706E-06,1.14193E-06,1.3716E-06,1.57892E-06
3.70315E-07,1.4425E-07,5.74172E-07,6.45054E-07
2.59993E-06,3.79515E-06,4.24147E-06,2.90135E-06
8.17841E-07,9.55386E-07,1.42497E-06,1.1331E-06
8.92147E-07,1.25841E-06,1.53328E-06,2.90551E-07
9.72479E-07,1.45214E-06,1.67927E-06,1.4184E-06
5.8306E-07,1.45102E-06,1.35757E-06,9.14794E-07
1.00365E-06,7.71369E-07,1.57996E-06,9.96326E-07
1.28765E-06,1.50777E-06,2.55564E-06,2.07284E-06
8.63966E-07,1.52132E-06,1.30872E-06,4.3878E-07
7.85939E-07,1.47259E-06,1.81762E-06,2.78668E-07
8.52185E-07,1.16731E-06,1.38587E-06,2.74458E-07
7.60459E-07,8.62841E-07,1.79805E-06,1.96617E-06
8.31323E-07,1.18584E-06,2.37184E-06,8.07941E-07
1.50629E-06,1.88896E-06,1.64347E-06,1.68709E-06
7.52463E-07,5.64137E-07,8.67117E-07,2.42973E-07
3.78112E-07,7.16865E-07,1.78852E-06,6.50408E-07
1.87058E-06,2.39769E-06,3.43282E-06,1.80873E-06
5.89651E-06,5.3747E-06,9.00136E-06,4.49689E-06
1.64344E-06,1.70936E-06,3.27518E-06,2.20319E-06
7.5104E-07,9.26782E-07,2.3816E-06,1.17512E-06
1.33558E-06,9.06262E-07,1.86325E-06,9.76542E-07
1.21793E-06,6.37706E-07,1.57125E-06,1.21722E-06
9.49776E-07,4.98531E-07,2.06746E-06,1.86546E-06
7.40257E-07,1.36376E-06,3.26031E-06,1.7193E-06
1.11667E-06,1.54166E-06,1.95188E-06,1.08364E-06
1.79231E-06,1.84378E-06,3.26684E-06,1.63452E-06
4.70469E-08,6.60913E-07,3.50306E-07,1.58009E-06
9.63479E-07,8.6225E-07,1.85706E-06,3.05613E-06
5.93633E-07,8.57273E-07,8.93956E-07,1.09613E-06
1.59114E-06,1.37469E-06,2.79492E-06,1.90253E-06
4.02216E-07,5.22384E-07,1.41686E-06,1.23235E-06
1.38217E-06,8.65705E-07,1.8536E-06,1.04509E-06
7.10203E-07,1.33378E-06,1.2374E-06,1.6608E-07
8.47176E-07,8.80152E-07,1.47349E-06,1.07357E-06
1.51928E-06,1.23857E-06,2.35065E-06,2.32357E-06
4.99735E-06,1.03128E-06,9.54397E-06,8.44313E-06
5.90799E-07,1.19288E-06,1.84237E-06,9.969E-07
1.13213E-06,1.38851E-06,3.25555E-06,1.76608E-06
1.79422E-06,1.60225E-06,2.62906E-06,1.21421E-06
1.23285E-06,6.83089E-07,1.31557E-06,1.22906E-06
8.94784E-07,1.06711E-06,2.12048E-06,1.54094E-06
9.74108E-07,7.97154E-07,2.17017E-06,2.40476E-07
4.63602E-07,3.66829E-07,4.60445E-07,7.30521E-07
8.48932E-07,1.04018E-06,1.17322E-06,5.51706E-07
2.89288E-07,5.55194E-07,1.49685E-06,6.08756E-07
6.73679E-07,2.09189E-07,6.86722E-07,5.48138E-07
3.2959E-07,4.87549E-07,1.54775E-06,6.39883E-07
1.51277E-06,1.79273E-06,2.01613E-06,1.65368E-06
1.03605E-06,1.9306E-06,2.93818E-06,1.86837E-06
9.18037E-07,7.10362E-07,1.89819E-06,1.20667E-06
8.66209E-07,4.91017E-07,1.42324E-06,9.64853E-07
7.97181E-07,8.79822E-07,1.12748E-06,5.19091E-07
1.50156E-06,1.3996E-06,2.13304E-06,1.68903E-06
1.62968E-06,7.82388E-07,2.29683E-06,1.41435E-06
2.18279E-07,6.69905E-07,1.06615E-06,6.88749E-07
1.92836E-06,5.46145E-07,1.96262E-06,9.02632E-07
8.92533E-07,9.99412E-07,7.48925E-07,4.22363E-07
5.31773E-07,4.30007E-07,1.17825E-06,4.543E-07
8.64199E-07,1.40036E-06,1.40977E-06,1.38418E-06
2.04927E-06,1.0018E-06,1.59511E-06,2.1499E-06
9.95159E-07,1.76492E-06,1.96095E-06,8.80131E-07
1.29374E-07,8.3886E-07,5.45566E-07,5.35913E-07
6.06697E-07,1.12838E-06,8.26551E-07,8.15235E-07
1.01538E-05,1.09568E-05,2.08575E-05,4.85515E-06
1.20911E-06,7.38906E-07,1.72356E-06,6.2024E-07
2.43216E-06,2.20858E-06,3.77755E-06,1.34255E-06
8.43217E-07,1.35486E-06,1.93549E-06,4.48512E-07
7.28588E-07,9.41455E-07,8.27932E-07,8.66663E-07
1.06804E-06,2.00659E-06,1.46317E-06,1.35526E-06
1.301E-06,1.49895E-06,1.71875E-06,1.29526E-06
1.13883E-06,1.80282E-06,2.72655E-06,1.29267E-06
8.82363E-07,3.66701E-07,1.7698E-06,1.05255E-06
1.24677E-06,4.5769E-07,6.76547E-07,7.84429E-07
1.42637E-06,1.39569E-06,2.07458E-06,1.44863E-06
2.13757E-06,1.13609E-06,1.77423E-06,2.04648E-06
1.51908E-06,1.3149E-06,1.85347E-06,9.95139E-07
5.17804E-07,4.25274E-07,7.29006E-07,1.94762E-07
1.02546E-06,1.12007E-06,2.48518E-06,1.7664E-06
3.36209E-07,9.74342E-07,1.18557E-06,4.85263E-07
5.34062E-07,2.55301E-07,3.81672E-07,1.70128E-07
6.37838E-07,7.47302E-07,7.03019E-07,1.07959E-06
1.0482E-06,1.32262E-06,1.96531E-06,1.16474E-06
9.72099E-07,1.61913E-06,2.19011E-06,9.8452E-07
5.65091E-07,8.14286E-07,1.14592E-06,4.66636E-07
2.97619E-06,2.4828E-06,3.21455E-06,2.22138E-06
1.77797E-06,6.92713E-07,1.81413E-06,2.12879E-06
2.08152E-06,1.43209E-06,2.01525E-06,2.19246E-06
1.87213E-06,7.99464E-07,2.8733E-06,1.90659E-06
2.17113E-06,1.88692E-06,2.24938E-06,1.82084E-06
5.55545E-07,4.49165E-07,1.00708E-06,9.07355E-07
3.07022E-06,3.15178E-06,4.22278E-06,2.94885E-06
4.76289E-06,4.51685E-06,5.33437E-06,4.47584E-06
5.5614E-06,4.52634E-06,5.77648E-06,6.19194E-06
1.4311E-05,1.32359E-05,1.34544E-05,1.45322E-05
2.80225E-05,2.71743E-05,2.88881E-05,2.92815E-05
7.12817E-06,6.71956E-06,6.43762E-06,7.18821E-06
4.40699E-06,4.63854E-06,4.01693E-06,4.46299E-06
3.38609E-06,3.51676E-06,3.16173E-06,2.76755E-06
3.05095E-06,3.43113E-06,2.94454E-06,3.6517E-06
1.98801E-06,3.41837E-06,3.48407E-06,2.48072E-06
2.23461E-06,2.07727E-06,2.31503E-06,2.0312E-06
2.51417E-06,2.0087E-06,1.97887E-06,2.13191E-06
2.27388E-06,2.85093E-06,3.40389E-06,2.37568E-06
2.06581E-06,2.71653E-06,1.2649E-06,1.54463E-06
4.39626E-07,1.91338E-06,1.65685E-06,7.69895E-07
1.1653E-06,1.16663E-06,2.17793E-06,9.80489E-07
1.88551E-06,2.11153E-06,1.46141E-06,1.3015E-06
2.14376E-06,1.90522E-06,3.27182E-06,1.77404E-06
2.97655E-06,2.77484E-06,3.9977E-06,2.26943E-06
1.15772E-05,1.23258E-05,1.79513E-05,8.9057E-06
1.66322E-06,2.06757E-06,2.65344E-06,7.35549E-07
5.06072E-07,8.48377E-08,1.13107E-06,2.76776E-07
1.02222E-06,2.00575E-06,1.46965E-06,1.85448E-06
2.9944E-07,8.93546E-07,1.59775E-06,2.96041E-07
2.17614E-06,1.60899E-06,1.99413E-06,1.45713E-06
1.97632E-06,1.91209E-06,1.73784E-06,1.65635E-06
3.0943E-07,1.14519E-06,1.32054E-06,5.17739E-07
6.67376E-07,1.12832E-06,9.89177E-07,3.22451E-07
2.5758E-06,2.08962E-06,4.27344E-06,2.18005E-06
1.20165E-06,1.16559E-06,2.19768E-06,1.40855E-06
5.88689E-07,2.0166E-07,1.0218E-06,8.03678E-07
1.02607E-06,2.26166E-07,9.79594E-07,2.11905E-07
1.10541E-06,1.2286E-06,1.32963E-06,7.95674E-07
